,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
127,redis_graph,Doist,Python graph database implemented on top of Redis,https://github.com/Doist/redis_graph,Python,2010-12-01T04:08:46Z,2023-09-08T16:27:58Z,131,8,0,
128,graphdbmodel,deemeetree,A basic data model for graph databases for a variety of uses.,https://github.com/deemeetree/graphdbmodel,,2014-03-22T21:18:28Z,2024-09-28T19:11:34Z,35,21,0,
129,graphik,graphikDB,Graphik is a Backend as a Service implemented as an identity-aware document & graph database with support for gRPC and graphQL,https://github.com/graphikDB/graphik,Go,2020-08-06T20:53:56Z,2024-08-15T10:50:15Z,317,15,9,Apache License 2.0
130,ExRam.Gremlinq,Gremlinq,A .NET object-graph-mapper for Apache TinkerPop™ Gremlin enabled databases.,https://github.com/Gremlinq/ExRam.Gremlinq,C#,2017-03-21T13:01:49Z,2024-10-03T19:54:59Z,184,33,1,MIT License
131,gremlin-orm,gremlin-orm,gremlin-orm is an ORM for graph databases in Node.js,https://github.com/gremlin-orm/gremlin-orm,JavaScript,2017-11-03T16:37:03Z,2024-09-02T17:44:50Z,145,29,5,MIT License
132,pmgd,IntelLabs,Persistent Memory Graph Database,https://github.com/IntelLabs/pmgd,C++,2018-02-07T19:22:10Z,2022-12-22T11:59:32Z,43,9,14,MIT License
133,Course_Go_Serverless_with_a_Graph_Database,ACloudGuru-Resources,Discover the power of graph databases by working with a highly connected dataset you already have at home: your family photos,https://github.com/ACloudGuru-Resources/Course_Go_Serverless_with_a_Graph_Database,JavaScript,2019-01-22T01:25:39Z,2022-10-20T16:55:10Z,15,22,95,MIT License
134,dnd-and-graph-databases,guyroyse,"Repository for my upcoming talk ""Dungeon, Dragons, and Graph Databases"".",https://github.com/guyroyse/dnd-and-graph-databases,JavaScript,2019-12-13T19:55:12Z,2024-09-16T19:53:24Z,94,6,0,
135,graphdb-intellij-plugin,albertoventurini,Graph database plugin for the IntelliJ Platform,https://github.com/albertoventurini/graphdb-intellij-plugin,Java,2022-11-14T07:56:43Z,2024-08-26T21:08:04Z,50,15,32,Apache License 2.0
136,discograph,josiah-wolf-oberholtzer,Social Graphing for the Discogs Database,https://github.com/josiah-wolf-oberholtzer/discograph,Python,2015-06-06T18:25:54Z,2024-07-05T03:09:14Z,74,11,27,MIT License
137,netgrph,yantisj,Models IP networks in the Neo4j Graph Database for network automation and troubleshooting.,https://github.com/yantisj/netgrph,Python,2016-06-11T23:07:33Z,2024-08-21T04:33:22Z,167,39,1,GNU Affero General Public License v3.0
138,fallen-8,cosh,Fallen-8 is an in-memory graph database implemented in C#.,https://github.com/cosh/fallen-8,C#,2011-10-29T20:03:38Z,2024-09-25T09:15:23Z,133,27,6,MIT License
139,graphdb,CodyKochmann,sqlite based graph database for storing native python objects and their relationships to each other,https://github.com/CodyKochmann/graphdb,Python,2017-10-26T00:07:32Z,2024-08-26T09:05:56Z,192,10,14,MIT License
140,hyper-graph-db,e-e-e,A distributed graph database built upon hyperdb.,https://github.com/e-e-e/hyper-graph-db,JavaScript,2017-12-04T11:26:26Z,2024-07-09T19:13:31Z,64,11,7,
141,nebula-siwi,wey-gu,Siwi (/ˈsɪwi/) is a PoC of Dialog System With Graph Database Backed Knowledge Graph.,https://github.com/wey-gu/nebula-siwi,Python,2021-06-26T11:49:07Z,2024-09-30T20:15:32Z,85,16,2,
142,jiraph,ninjudd,"A graph database with pluggable backends, written in Clojure.",https://github.com/ninjudd/jiraph,Clojure,2010-01-11T20:14:48Z,2024-06-15T10:12:19Z,137,15,6,Eclipse Public License 1.0
143,pyTigerGraph,tigergraph,Python package for utilizing TigerGraph Databases,https://github.com/tigergraph/pyTigerGraph,Python,2022-04-12T16:54:21Z,2024-10-02T19:15:37Z,29,13,8,Apache License 2.0
144,mongraph,pstaender,Mongraph combines documentstorage database with graph-database relations. Build on NodeJS.,https://github.com/pstaender/mongraph,CoffeeScript,2013-04-08T02:27:55Z,2023-03-28T06:09:52Z,71,12,1,Other
145,orientdb,orientechnologies,"OrientDB is the most versatile DBMS supporting Graph, Document, Reactive, Full-Text and Geospatial models in one Multi-Model product. OrientDB can run distributed (Multi-Master), supports SQL, ACID Transactions, Full-Text indexing and Reactive Queries.",https://github.com/orientechnologies/orientdb,Java,2012-12-09T20:33:47Z,2024-10-06T14:47:28Z,4735,871,302,Apache License 2.0
146,graphql-genie,genie-team,"Simply pass in your GraphQL type defintions and get a fully featured GraphQL API with referential integrity, inverse updates, subscriptions and role based access control that can be used client side or server side. ",https://github.com/genie-team/graphql-genie,TypeScript,2018-06-07T15:34:07Z,2024-05-29T04:38:28Z,164,15,134,MIT License
147,AutoKnowledge,GuitarmonYz,"a full-stack bundle of a implementation of knowledge graph with graph database, using VUE, Echarts, Django, Neo4j",https://github.com/GuitarmonYz/AutoKnowledge,JavaScript,2017-07-06T08:14:05Z,2024-07-30T01:28:02Z,111,25,0,MIT License
148,travel,dgraph-io,Starter Kit For Building Graph Database Go and Browser Apps Using Dgraph,https://github.com/dgraph-io/travel,Go,2020-03-17T19:58:44Z,2024-09-02T16:56:37Z,129,28,0,Apache License 2.0
149,morph-kgc,morph-kgc,Powerful RDF Knowledge Graph Generation with RML Mappings,https://github.com/morph-kgc/morph-kgc,Python,2020-11-11T11:54:10Z,2024-10-01T13:21:59Z,187,33,21,Apache License 2.0
150,graph_database_benchmark,zhuang29,,https://github.com/zhuang29/graph_database_benchmark,Python,2019-01-12T22:43:59Z,2024-02-11T05:05:20Z,14,9,0,
151,graphdb-benchmarks,ankurayadav,Benchmark tests for various graph databases.,https://github.com/ankurayadav/graphdb-benchmarks,Go,2016-12-27T17:30:47Z,2023-10-04T16:05:02Z,41,9,2,Apache License 2.0
152,gridsome-graphql-snipcart,snipcart,A Gridsome demo with Airtable as database (GraphQL queries),https://github.com/snipcart/gridsome-graphql-snipcart,Vue,2018-12-18T16:33:30Z,2024-08-31T23:44:57Z,35,14,3,
153,neotypes,neotypes,"Scala lightweight, type-safe, asynchronous driver for neo4j ",https://github.com/neotypes/neotypes,Scala,2018-11-11T19:33:08Z,2024-10-02T17:39:16Z,165,33,16,MIT License
154,graphql,feathers-plus,A high performance GraphQL adapter for SQL and non-SQL databases.,https://github.com/feathers-plus/graphql,JavaScript,2017-12-16T23:52:52Z,2024-09-29T20:04:37Z,77,9,0,MIT License
155,personal-graph,Technoculture,Simple Graph Memory for AI applications,https://github.com/Technoculture/personal-graph,Jupyter Notebook,2024-01-09T19:15:06Z,2024-09-20T15:23:30Z,78,9,11,MIT License
156,debian-graph,norbusan,Representing Debian UDD in a graph database,https://github.com/norbusan/debian-graph,Perl,2017-10-19T08:09:23Z,2024-09-20T17:45:33Z,419,3,0,GNU General Public License v3.0
157,grex,jbmusso,JavaScript graph database client for TinkerPop2 Rexster,https://github.com/jbmusso/grex,JavaScript,2013-01-06T11:56:35Z,2020-06-25T15:26:52Z,46,12,15,MIT License
158,Cypher.js,niclasko,Cypher graph database for Javascript,https://github.com/niclasko/Cypher.js,JavaScript,2018-11-04T19:14:17Z,2024-10-02T22:39:19Z,58,7,1,GNU General Public License v3.0
159,fluxgraph,datablend,A temporal graph database on top of Datomic,https://github.com/datablend/fluxgraph,Java,2012-09-14T13:34:34Z,2022-12-19T12:01:46Z,53,15,4,
160,aws-inventory-graph,claranet,"Explore your AWS platform with, Dgraph, a graph database.",https://github.com/claranet/aws-inventory-graph,Go,2019-12-02T19:42:00Z,2024-08-08T11:54:17Z,64,10,1,Apache License 2.0
161,awesome-dynamic-graphs,domargan,"A collection of resources on dynamic/streaming/temporal/evolving graph processing systems, databases, data structures, datasets, and related academic and industrial work",https://github.com/domargan/awesome-dynamic-graphs,,2020-08-06T12:39:09Z,2024-09-18T07:57:44Z,128,17,1,Creative Commons Zero v1.0 Universal
162,SilverGraph,froog,"Generates data model visualisations from SilverStripe DataObjects, displaying database fields, relations and ancestry",https://github.com/froog/SilverGraph,PHP,2013-12-06T02:43:11Z,2023-08-10T18:37:07Z,39,12,5,
163,mogwai,platinummonkey,Tinkerpop Graph Database Library for Python,https://github.com/platinummonkey/mogwai,Python,2015-09-15T04:07:11Z,2023-01-01T08:45:28Z,38,10,0,Other
164,GraphRAG,KennyRich,A tutorial about RAG and Graph database at Pydata London 2024,https://github.com/KennyRich/GraphRAG,Jupyter Notebook,2024-06-12T09:42:38Z,2024-08-23T08:04:20Z,27,9,0,
165,flask-neo4j,lashex,Flask extension providing integration with the Neo4j graph database.,https://github.com/lashex/flask-neo4j,Python,2013-08-01T06:44:05Z,2023-09-27T10:21:56Z,57,16,8,Other
166,grand,aplbrain,"Your favorite Python graph libraries, scalable and interoperable. Graph databases in memory, and familiar graph APIs for cloud databases.",https://github.com/aplbrain/grand,Python,2020-08-10T18:44:11Z,2024-09-24T13:42:32Z,82,6,8,Apache License 2.0
167,neo4j-cve,jazwiecki,Graph database version of the CVE database,https://github.com/jazwiecki/neo4j-cve,Python,2018-09-20T12:46:47Z,2024-09-29T19:35:59Z,24,8,3,
168,llm-movieagent,tomasonjo,Semantic layer on top of a graph database to provide an LLM with a set of robust tools to interact with the database,https://github.com/tomasonjo/llm-movieagent,Python,2024-01-07T07:55:14Z,2024-09-26T05:15:33Z,194,37,3,MIT License
169,db2graphql,taviroquai,Generate a Graphql schema and resolvers from an existing relational database,https://github.com/taviroquai/db2graphql,JavaScript,2019-01-17T01:15:29Z,2024-09-19T19:09:14Z,60,11,0,MIT License
170,AD_Miner,Mazars-Tech,AD Miner is an Active Directory audit tool that leverages cypher queries to crunch data from the #Bloodhound graph database to uncover security weaknesses,https://github.com/Mazars-Tech/AD_Miner,JavaScript,2023-09-26T12:36:59Z,2024-10-04T10:35:32Z,1092,112,2,GNU General Public License v3.0
171,activerecord-neo4j-adapter,yournextleap,ActiveRecord Adapter for Neo4j Graph Database,https://github.com/yournextleap/activerecord-neo4j-adapter,Ruby,2012-02-12T22:46:41Z,2023-01-28T18:27:04Z,30,10,3,
172,gremgo,qasaur,"A fast, efficient, and easy-to-use Go client for the Apache TinkerPop graph database stack",https://github.com/qasaur/gremgo,Go,2016-03-30T22:43:05Z,2024-04-17T16:03:52Z,98,49,15,MIT License
173,ChineseNgoKnowledgeGraph,liyi193328,"createing Chinese Ngo Knowledge Graph is my graduation project, develop language is python, web-frame is django, database is grahp database Neo4j, use D3 visulation ,very cool",https://github.com/liyi193328/ChineseNgoKnowledgeGraph,Python,2015-05-12T14:27:22Z,2024-05-24T18:35:41Z,26,17,2,
174,drivine,liberation-data,"Best and fastest graph database client (Neo4j, AgensGraph, Apache AGE, FalkorDB) for Node.js & TypeScript. ",https://github.com/liberation-data/drivine,TypeScript,2019-10-17T14:22:08Z,2024-07-19T16:23:23Z,151,33,23,Apache License 2.0
175,graph-database-accel-survey,Liu-Cheng,,https://github.com/Liu-Cheng/graph-database-accel-survey,TeX,2016-09-28T09:37:21Z,2023-03-08T08:32:26Z,29,6,0,
176,Sylva,CulturePlex,A Relaxed Schema Graph Database Management System,https://github.com/CulturePlex/Sylva,JavaScript,2011-06-01T15:46:36Z,2024-08-25T18:43:06Z,53,9,10,Other
177,Supervised-Learning-on-Relational-Databases-with-GNNs,mwcvitkovic,Code to reproduce the results in the paper Supervised Learning on Relational Databases with Graph Neural Networks.,https://github.com/mwcvitkovic/Supervised-Learning-on-Relational-Databases-with-GNNs,Python,2020-02-05T02:33:52Z,2024-08-22T11:41:17Z,59,14,2,MIT License
178,MigrateToGraph,microsoft,A tool to migrate an existing database to a graph database,https://github.com/microsoft/MigrateToGraph,TypeScript,2019-01-23T07:22:33Z,2024-09-25T10:02:26Z,26,7,4,MIT License
179,jcypher,Wolfgang-Schuetzelhofer,Java access to Neo4J graph databases at multiple levels of abstraction,https://github.com/Wolfgang-Schuetzelhofer/jcypher,Java,2014-05-05T10:52:40Z,2024-06-22T14:56:41Z,86,15,13,Apache License 2.0
180,grafito,arturo-lang,"Portable, Serverless & Lightweight SQLite-based Graph Database in Arturo",https://github.com/arturo-lang/grafito,Less,2021-01-04T11:14:46Z,2024-09-17T14:04:00Z,144,8,11,MIT License
181,knowledge-extraction,5agado,From Natural Language Text to Graph Database,https://github.com/5agado/knowledge-extraction,Java,2014-10-01T09:06:14Z,2022-08-03T03:13:13Z,31,9,0,Apache License 2.0
182,graphflow,colinsongf,An active graph database.,https://github.com/colinsongf/graphflow,Java,2017-06-22T02:31:00Z,2024-09-06T11:47:43Z,16,7,0,Apache License 2.0
183,spring-data-graph,spring-attic,Provides support to increase developer productivity in Java when using a graph database like Neo4j.  Uses familiar Spring concepts such as a template classes for core API usage and provides an annotation based programming model using AspectJ.,https://github.com/spring-attic/spring-data-graph,Java,2010-11-11T20:23:19Z,2024-04-07T19:04:23Z,64,27,1,Apache License 2.0
184,datasette-graphql,simonw,Datasette plugin providing an automatic GraphQL API for your SQLite databases,https://github.com/simonw/datasette-graphql,Python,2020-08-02T03:31:58Z,2024-09-04T07:36:31Z,100,6,16,Apache License 2.0
185,tgdb-client,TIBCOSoftware,Graph Database Client,https://github.com/TIBCOSoftware/tgdb-client,Go,2016-05-11T02:27:46Z,2021-11-12T23:39:10Z,21,5,0,Apache License 2.0
186,internet-yellow-pages,InternetHealthReport,A knowledge graph for Internet resources,https://github.com/InternetHealthReport/internet-yellow-pages,Python,2020-11-30T05:52:48Z,2024-09-17T01:22:13Z,39,17,5,GNU General Public License v3.0
187,graphdb-testing,robmccoll,"Benchmarking various graph databases, engines, datastructures, and data stores.",https://github.com/robmccoll/graphdb-testing,C,2013-02-13T14:56:04Z,2023-07-03T20:26:17Z,35,8,0,
188,cognipy,cognitum-octopus,"In-memory Graph Database and Knowledge Graph with Natural Language Interface, compatible with Pandas",https://github.com/cognitum-octopus/cognipy,C#,2020-02-23T06:34:10Z,2024-09-10T04:23:33Z,51,10,14,Other
189,MillenniumDB,MillenniumDB,"Property Graph and RDF engine, still in development",https://github.com/MillenniumDB/MillenniumDB,C++,2021-10-30T15:04:19Z,2024-10-02T03:41:24Z,71,11,4,GNU General Public License v2.0
190,graphql-migrate,Akryum,🔀 Instantly create or update a SQL database from a GraphQL API schema,https://github.com/Akryum/graphql-migrate,TypeScript,2018-10-26T17:51:24Z,2023-04-14T09:49:27Z,58,8,49,MIT License
191,neo4j-migrations,michael-simons,"Automated script runner aka ""Migrations"" for Neo4j. Inspired by Flyway.",https://github.com/michael-simons/neo4j-migrations,Java,2020-01-08T21:33:52Z,2024-09-24T22:53:04Z,114,22,19,Apache License 2.0
192,graphql-backend-template-dgraph,graphql-editor,Dgraph GraphQL Editor template for backend using very fast dgraph golang database server under the hood,https://github.com/graphql-editor/graphql-backend-template-dgraph,,2019-10-30T15:21:47Z,2023-09-13T13:23:00Z,46,12,3,
193,SkyLine,Lab41,An Exploration into Graph Databases,https://github.com/Lab41/SkyLine,Python,2014-10-23T16:47:54Z,2023-01-28T13:12:57Z,28,6,1,
194,twitter-graph-viz,neo4j-examples,OSCON Twitter Graph.  Loads tweets from Twitter API mentioning OSCON or Neo4j into a Neo4j Graph Database for analysis.,https://github.com/neo4j-examples/twitter-graph-viz,JavaScript,2014-07-20T10:07:10Z,2023-11-14T12:00:26Z,45,13,0,
195,things.sh,AlexanderWillner,Simple read-only comand-line interface to your Things 3 database,https://github.com/AlexanderWillner/things.sh,Shell,2017-08-14T12:51:33Z,2024-10-06T14:51:18Z,666,23,9,
196,realtime-fraud-detection-with-gnn-on-dgl,awslabs,An end-to-end blueprint architecture for real-time fraud detection(leveraging graph database Amazon Neptune) using Amazon SageMaker and Deep Graph Library (DGL) to construct a heterogeneous graph from tabular data and train a Graph Neural Network(GNN) model to detect fraudulent transactions in the IEEE-CIS dataset.,https://github.com/awslabs/realtime-fraud-detection-with-gnn-on-dgl,TypeScript,2021-03-11T05:05:35Z,2024-09-10T06:35:43Z,208,38,21,Apache License 2.0
197,deploy-graph-db-container,IBM,Host a graph database such as OrientDB on IBM Container Service using Kubernetes APIs,https://github.com/IBM/deploy-graph-db-container,,2017-08-16T14:05:02Z,2024-07-18T20:02:27Z,12,19,0,Apache License 2.0
198,atomspace-rocks,opencog,AtomSpace Graph Database RocksDB backend,https://github.com/opencog/atomspace-rocks,C++,2020-08-02T17:00:16Z,2024-05-10T17:43:09Z,13,8,8,Other
199,neo4j-graphQL,jhwoodward,An optimized neo4j query resolver for Facebook's GraphQL,https://github.com/jhwoodward/neo4j-graphQL,JavaScript,2016-03-10T09:47:35Z,2023-08-10T18:34:10Z,60,5,3,MIT License
200,zawgl,alexandre-ricciardi,Zawgl Database,https://github.com/alexandre-ricciardi/zawgl,Rust,2020-09-04T04:24:42Z,2024-10-06T16:00:33Z,82,5,6,MIT License
201,gverse,gverse,A modern TypeScript/JavaScript Object Graph Mapper for the Dgraph Graph Database,https://github.com/gverse/gverse,TypeScript,2019-05-06T11:54:21Z,2024-09-19T09:24:00Z,64,8,4,MIT License
202,database-benchmark,Alnaimi-,A comparative benchmark between relational database systems and their graph based counterpart.,https://github.com/Alnaimi-/database-benchmark,Python,2016-10-04T15:10:08Z,2024-08-26T00:35:32Z,37,5,0,
203,starfish-ql,SeaQL,✴️ An experimental graph database,https://github.com/SeaQL/starfish-ql,Rust,2021-12-26T08:44:00Z,2024-09-26T10:55:12Z,113,3,2,GNU Affero General Public License v3.0
204,Neo4j-GraphX,ksavinash9,Similar to Shifu - Neo4j-GraphX  extends Neo4j graph database to process big data graph algorithms with HDFS and Apache Spark on a scalable data set,https://github.com/ksavinash9/Neo4j-GraphX,Java,2016-01-07T12:01:52Z,2024-07-02T00:03:05Z,28,12,1,
205,treemachine,OpenTreeOfLife,Source tree graph database,https://github.com/OpenTreeOfLife/treemachine,Java,2012-06-03T14:41:31Z,2023-01-28T17:09:06Z,16,6,15,Other
206,Neo4j.AspNet.Identity,DotNet4Neo4j,Custom ASP.NET Identity provider for the Neo4j Graph Database,https://github.com/DotNet4Neo4j/Neo4j.AspNet.Identity,C#,2014-06-01T18:06:02Z,2023-02-16T18:14:23Z,23,17,3,MIT License
207,thesaurus-manager,academic,:loop: thesaurus-manager app with graph database,https://github.com/academic/thesaurus-manager,PHP,2014-05-17T22:31:29Z,2023-01-28T04:46:33Z,31,8,1,MIT License
208,graphfront-ui,jscomplete,A multi-user admin interface on database schemas with a GraphQL API - Powering https://graphfront.com/,https://github.com/jscomplete/graphfront-ui,JavaScript,2017-03-13T18:23:49Z,2023-07-17T06:32:03Z,79,7,0,Other
209,spring-data-gremlin,microsoft,We are in the process of deprecating Spring Data Gremlin. -- Provide generic annotation oriented programming form based on gremlin for graph database,https://github.com/microsoft/spring-data-gremlin,Java,2018-04-10T01:34:59Z,2024-08-30T16:36:23Z,128,76,10,Other
210,graph-database-benchmark-cluster,galaxybase,,https://github.com/galaxybase/graph-database-benchmark-cluster,Java,2021-05-21T11:30:38Z,2023-11-17T01:10:12Z,12,6,0,
211,graphene,xzoert,Graph database for PHP + MySql,https://github.com/xzoert/graphene,PHP,2015-03-01T13:01:23Z,2023-01-04T15:46:20Z,39,4,1,Apache License 2.0
212,Acacia,miyurud,A distributed graph database server,https://github.com/miyurud/Acacia,Java,2015-04-29T15:44:26Z,2020-02-21T05:48:23Z,4,12,2,Apache License 2.0
213,WiggleIndexer,raoulDoc,Indexing of AST using graph databases (Neo4j),https://github.com/raoulDoc/WiggleIndexer,Java,2013-04-21T19:20:01Z,2020-06-06T13:59:32Z,15,9,1,MIT License
214,Neo4jForRec,Aresyi,Use Neo4j Graph DataBase for friend recommend.,https://github.com/Aresyi/Neo4jForRec,Java,2016-12-08T08:40:38Z,2024-01-05T09:33:27Z,9,12,0,
215,seed,qualiancy,A storage-agnostic graphing database framework.,https://github.com/qualiancy/seed,JavaScript,2011-10-03T00:14:50Z,2022-05-07T18:46:12Z,71,4,1,
216,GraphDb,SkinyMonkey,A graph database written in C++ aiming performance.,https://github.com/SkinyMonkey/GraphDb,C++,2013-06-05T10:45:35Z,2024-06-28T17:25:52Z,18,5,0,
217,neo4j-app-movies-ui,kbastani,Movie browser web app powered by Neo4j graph database,https://github.com/kbastani/neo4j-app-movies-ui,JavaScript,2013-12-27T06:01:10Z,2022-07-08T19:52:27Z,31,10,1,
218,graph-db-insights,IBM,Get insights from OrientDB database using PyOrient through IBM Watson Studio,https://github.com/IBM/graph-db-insights,Jupyter Notebook,2017-08-16T14:04:29Z,2024-07-03T16:45:16Z,13,11,1,Apache License 2.0
219,graphql-crud,TimMikeladze,"GraphQL schema directives to generate CRUD queries, mutations and resolvers which are automatically connected to a database.",https://github.com/TimMikeladze/graphql-crud,TypeScript,2018-03-09T01:24:37Z,2023-05-26T00:19:44Z,20,7,56,MIT License
220,gitminer,pridkett,Java based tools for extracting information from GitHub and git repositories into a graph database,https://github.com/pridkett/gitminer,Java,2011-10-18T19:11:07Z,2023-10-06T00:03:22Z,45,25,21,
221,spring-data-gremlin,gjrwebber,Spring data gremlin makes it easier to implement Graph based repositories. This module extends Spring Data to allow support for potentially any Graph database that implements the Tinkerpop Blueprints 2.x API.,https://github.com/gjrwebber/spring-data-gremlin,Java,2015-07-10T08:45:00Z,2024-02-28T08:08:15Z,69,54,33,
222,neo4j-enterprise,dmontag,Neo4j Graph Database - Enterprise Edition,https://github.com/dmontag/neo4j-enterprise,Java,2011-10-10T21:57:39Z,2022-11-21T09:58:12Z,3,12,3,Other
223,keymaker,therubymug,A multi-layer REST API Ruby wrapper for the neo4j graph database.,https://github.com/therubymug/keymaker,Ruby,2012-04-19T18:06:55Z,2024-09-20T20:15:43Z,61,12,8,MIT License
224,pyTigerGraph,parkererickson,Python Wrapper for TigerGraph Database,https://github.com/parkererickson/pyTigerGraph,Python,2019-12-18T02:15:31Z,2023-10-22T12:09:23Z,15,6,2,MIT License
225,redis-graph,tblobaum,a graph database using redis sets,https://github.com/tblobaum/redis-graph,JavaScript,2012-08-09T04:32:52Z,2023-08-21T14:39:51Z,56,3,1,MIT License
226,interactive_tutorials,arangodb,Repository for all ArangoDB interactive tutorial notebooks. ,https://github.com/arangodb/interactive_tutorials,Jupyter Notebook,2020-02-21T14:40:47Z,2024-08-29T11:50:29Z,91,36,6,
227,bolt-rs,0xSiO,Communicate with Bolt-compatible graph databases in Rust! ⚡🔩,https://github.com/0xSiO/bolt-rs,Rust,2019-12-20T04:49:33Z,2024-05-15T23:15:31Z,80,7,1,Mozilla Public License 2.0
228,uber-graph-benchmark,uber,"A framework to benchmark different graph databases, based on generated data from customizable schema, distribution, and size.",https://github.com/uber/uber-graph-benchmark,Java,2018-11-12T23:21:25Z,2024-04-02T17:43:48Z,26,9,1,Apache License 2.0
229,-GraphDB,zfaustk,A Graph Database ,https://github.com/zfaustk/-GraphDB,C#,2013-06-22T14:42:48Z,2022-11-25T17:52:06Z,6,6,1,
230,gqlite,webbery,graph database lite,https://github.com/webbery/gqlite,C++,2022-02-25T14:43:47Z,2024-09-12T13:20:32Z,27,3,1,MIT License
231,EntityGraph,adamzareba,Example Spring Boot REST app that shows different approaches for querying data from database with JPA. ,https://github.com/adamzareba/EntityGraph,Java,2017-04-13T13:46:10Z,2024-09-18T16:50:11Z,12,10,0,
232,cyphergui,stefanak-michal,GUI admin tool for graph databases.,https://github.com/stefanak-michal/cyphergui,TypeScript,2022-12-20T16:40:18Z,2024-09-27T18:31:03Z,49,4,3,Apache License 2.0
233,IFC_Graph_Database,IFCManager,IFC data and graph database examples,https://github.com/IFCManager/IFC_Graph_Database,Python,2021-08-12T12:10:31Z,2024-07-10T09:46:33Z,13,4,1,GNU General Public License v2.0
234,sqlite3todot,chunky,Convert sqlite3 databases to directed graph .dot files,https://github.com/chunky/sqlite3todot,C,2011-03-16T05:11:44Z,2024-09-20T01:16:16Z,44,6,0,
235,neoconverse,neo4j-labs,A GenAI Copilot for conversing with Neo4j Graph Databases,https://github.com/neo4j-labs/neoconverse,TypeScript,2024-04-02T14:24:41Z,2024-10-04T23:37:29Z,30,8,5,
236,alibabacloud-gdb-tools,aliyun,Alibaba Cloud Graph Database Service (GDB) Tools,https://github.com/aliyun/alibabacloud-gdb-tools,Java,2019-07-05T03:06:34Z,2023-05-03T10:43:45Z,18,7,23,MIT License
237,Web-3.0-Books,MMubashir1786,"web3, Metaverse,  AI, MLOps, AWS Sagemaker, Blockchain, API Token Economy, and Graph Database, And there are many books",https://github.com/MMubashir1786/Web-3.0-Books,,2022-08-04T12:07:42Z,2024-06-16T08:22:31Z,2,132,0,
238,arcadeanalytics,ArcadeData,"Arcade Analytics is the first Open Source Graph Analytics platform. Connect your Graph Database (Neo4j, OrientDB, Amazon Neptune, Microsoft CosmosDB, etc) and RDBMS (Oracle, MySQL, Postgres, Microsoft SQLServer, MariaDB) to create powerful dashboards.",https://github.com/ArcadeData/arcadeanalytics,JavaScript,2019-02-12T15:47:27Z,2024-09-16T19:11:41Z,190,30,59,Apache License 2.0
239,gqlite,jakewins,,https://github.com/jakewins/gqlite,Rust,2020-02-12T11:44:36Z,2024-06-21T20:24:56Z,20,5,7,
240,rTracker,rob-miller,"A generic, customizable personal data tracker for iOS ",https://github.com/rob-miller/rTracker,Objective-C,2016-04-14T10:34:47Z,2024-08-22T18:22:35Z,41,17,0,Other
241,mizo,imri,Super-fast Spark RDD for Titan Graph Database on HBase,https://github.com/imri/mizo,Java,2016-09-12T19:46:20Z,2024-02-28T17:18:34Z,25,10,1,Apache License 2.0
242,awesome-graph-universe,graphgeeks-lab,"A curated list of resources for graph-related topics, including graph databases, analytics and science",https://github.com/graphgeeks-lab/awesome-graph-universe,,2024-09-21T07:56:52Z,2024-10-05T20:04:40Z,25,8,0,
243,gfe-db,nmdp-bioinformatics,Graph database representing IPD-IMGT/HLA sequence data as GFE,https://github.com/nmdp-bioinformatics/gfe-db,Makefile,2017-04-10T19:25:55Z,2024-09-06T16:52:50Z,9,15,20,GNU General Public License v3.0
244,agdb,agnesoft,Agnesoft Graph Database,https://github.com/agnesoft/agdb,PHP,2022-08-17T19:02:43Z,2024-09-29T05:24:16Z,54,2,8,Apache License 2.0
245,sample_python_neo4j,tmlbl,Using the Neo4j graph database with Python.,https://github.com/tmlbl/sample_python_neo4j,Python,2014-05-23T19:00:22Z,2016-03-18T14:17:23Z,0,23,0,MIT License
246,text2sql-lgesql,X-LANCE,"[ACL 2021] This is the project containing source codes and pre-trained models about ACL2021 Long Paper ``LGESQL: Line Graph Enhanced Text-to-SQL Model with Mixed Local and Non-Local Relations"".",https://github.com/X-LANCE/text2sql-lgesql,Python,2021-06-02T12:13:36Z,2024-10-01T03:47:41Z,146,37,16,Apache License 2.0
247,universal-graph-client,intuit,A Java library that provides single API and a CLI to connect to all varieties of graph databases.,https://github.com/intuit/universal-graph-client,Java,2017-10-27T12:21:18Z,2022-05-24T15:27:29Z,19,10,4,Apache License 2.0
248,parsemis,timtadh,"The ParSeMiS project (Parallel and Sequential Graph Mining Suite) searches for frequent, interesting substructures in graph databases. https://www2.cs.fau.de/EN/research/zold/ParSeMiS/index.html",https://github.com/timtadh/parsemis,Java,2014-03-14T13:30:45Z,2024-09-04T10:28:16Z,44,28,0,Other
249,neo4j-scala,jawher,Scala wrapper for Neo4j Graph Database,https://github.com/jawher/neo4j-scala,Scala,2009-12-23T13:24:40Z,2023-01-27T20:07:48Z,19,5,2,MIT License
250,go-graphkb,clems4ever,A Graph-oriented Knowledge Base written in Go,https://github.com/clems4ever/go-graphkb,Go,2020-01-07T20:39:22Z,2024-06-28T08:12:24Z,31,5,20,Apache License 2.0
