,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
53,local-genAI-search,nikolamilosevic86,"Local-GenAI-Search is a generative search engine based on Llama 3, langchain and qdrant that answers questions based on your local files",https://github.com/nikolamilosevic86/local-genAI-search,Python,2024-05-26T06:27:21Z,2024-09-15T03:21:11Z,71,29,1,GNU General Public License v3.0
54,genai-apptemplates-googlecloud,rominirani,Sample Applications to kickstart Generative AI Application Development on Google Cloud.,https://github.com/rominirani/genai-apptemplates-googlecloud,Python,2023-07-18T02:54:59Z,2024-09-08T16:31:15Z,46,25,0,Apache License 2.0
55,ComPromptMized,StavC,ComPromptMized: Unleashing Zero-click Worms that Target GenAI-Powered Applications,https://github.com/StavC/ComPromptMized,Python,2024-02-26T23:21:05Z,2024-09-30T15:19:53Z,190,25,1,
56,btp-cap-genai-rag,SAP-samples,"Explore this repository for GenAI samples on SAP Business Technology Platform (SAP BTP). We provide examples for single and multitenant versions, showcasing integration of LLMs via SAP AI Core, LangChain in SAP CAP, and advanced techniques like Retrieval Augmented Generation (RAG).",https://github.com/SAP-samples/btp-cap-genai-rag,TypeScript,2023-09-14T08:25:25Z,2024-10-03T13:30:25Z,64,25,5,Apache License 2.0
57,Databricks-GenAI-Series,debu-sinha,All the resources related to GenAI hands on workshop.,https://github.com/debu-sinha/Databricks-GenAI-Series,Python,2023-11-09T18:59:26Z,2024-07-11T22:47:06Z,20,42,2,MIT License
58,AI-System-School,HuaizhengZhang,"🚀 AI System Papers and Industry Practice. ⚡️ System for Machine Learning, LLM (Large Language Model), GenAI (Generative AI). 🍻 OSDI, NSDI, SIGCOMM, SoCC, MLSys, etc. 🗃️ Llama3, Mistral, etc. 🧑‍💻 Video Tutorials. ",https://github.com/HuaizhengZhang/AI-System-School,,2019-01-07T12:59:19Z,2024-10-06T08:54:11Z,2667,305,12,MIT License
59,terraform-genai-knowledge-base,GoogleCloudPlatform,Fine tune an LLM model to answer questions from your documents.,https://github.com/GoogleCloudPlatform/terraform-genai-knowledge-base,HCL,2023-09-19T19:50:00Z,2024-09-30T12:32:13Z,42,29,20,Apache License 2.0
60,go-genai-workshop,dwhitena,Materials for Go GenAI webinars,https://github.com/dwhitena/go-genai-workshop,Go,2024-05-23T15:02:34Z,2024-08-14T11:06:58Z,36,13,0,Apache License 2.0
61,fsds-genai-mar24,mayank953,,https://github.com/mayank953/fsds-genai-mar24,HTML,2024-03-10T04:25:10Z,2024-09-30T19:37:57Z,26,31,0,
62,llamav2_local,fulviomascara,Projeto de GenAI usando LLAMA V2 Local estilo ChatPDF,https://github.com/fulviomascara/llamav2_local,Jupyter Notebook,2023-08-10T23:17:12Z,2024-08-11T00:34:53Z,61,27,1,
63,bytom,BytomDAO,Official Go implementation of the Bytom protocol ,https://github.com/BytomDAO/bytom,Go,2017-07-14T01:47:33Z,2024-09-26T09:05:48Z,1279,360,26,GNU Affero General Public License v3.0
64,aws-genai-conversational-rag-reference,aws-samples,AWS Generative AI Conversational RAG Reference (Galileo) ,https://github.com/aws-samples/aws-genai-conversational-rag-reference,TypeScript,2023-09-02T00:42:29Z,2024-09-21T14:26:48Z,73,23,2,Apache License 2.0
65,LLM-GenAI-Transformers-Notebooks,avikumart,An repository containing all the LLM notebooks with tutorial and projects,https://github.com/avikumart/LLM-GenAI-Transformers-Notebooks,Jupyter Notebook,2023-07-06T14:08:06Z,2024-10-04T16:05:26Z,105,19,0,Apache License 2.0
66,genai-notebooks,drehnstrom,,https://github.com/drehnstrom/genai-notebooks,Jupyter Notebook,2024-01-22T19:14:08Z,2024-09-26T03:45:00Z,8,35,0,
67,btp-genai-starter-kit,SAP-samples,This repo aims to help developers to get into the genAI topic quicker by automating AI Core and HANA Vector Engine provisioning and configuration with Terraform Provider for SAP BTP.,https://github.com/SAP-samples/btp-genai-starter-kit,Python,2024-04-04T08:59:00Z,2024-09-26T08:45:37Z,60,22,5,Apache License 2.0
68,bisheng,dataelement,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more.",https://github.com/dataelement/bisheng,Python,2023-08-28T10:00:24Z,2024-10-06T06:24:59Z,8645,1602,55,Apache License 2.0
69,genai-posegen,AbiramiSukumaran,Data to Gen AI: Generate a pose with Imagen on Google Cloud with Spring Boot,https://github.com/AbiramiSukumaran/genai-posegen,Java,2023-10-18T13:51:25Z,2024-10-05T10:52:51Z,30,17,0,Apache License 2.0
70,AI-Gateway,Azure-Samples,APIM ❤️ OpenAI - this repo contains a set of experiments on using GenAI capabilities of Azure API Management with Azure OpenAI and other services,https://github.com/Azure-Samples/AI-Gateway,Jupyter Notebook,2024-04-03T10:56:50Z,2024-10-05T13:16:02Z,225,85,11,MIT License
71,GenAI-Chatbot,Ahmadjajja,Welcome to the SMIT Lab AI-Chatbot repository.,https://github.com/Ahmadjajja/GenAI-Chatbot,HTML,2023-12-22T07:35:13Z,2024-10-01T07:08:37Z,29,20,0,
72,solutions-genai-llm-workshop,GoogleCloudPlatform,Generative AI Language (PaLM2 + Langchain) Workshop sample codes,https://github.com/GoogleCloudPlatform/solutions-genai-llm-workshop,Python,2023-07-21T22:09:45Z,2024-09-03T02:10:57Z,69,17,4,Apache License 2.0
73,project-genai-cold-email-generator,codebasics,"Cold email generator using Llama3.1 LLM, Langchain, Chromadb and Streamlit",https://github.com/codebasics/project-genai-cold-email-generator,Jupyter Notebook,2024-08-15T21:29:57Z,2024-10-04T18:48:47Z,21,32,2,MIT License
74,pace-genai-demos,aws-samples,"This repository features three demos that can be effortlessly integrated into your AWS environment. They serve as a practical guide to leveraging AWS services for crafting a sophisticated Large Language Model (LLM) Generative AI, geared towards creating a responsive Question and Answer Bot and localizing content generation.",https://github.com/aws-samples/pace-genai-demos,TypeScript,2023-10-24T18:43:39Z,2024-06-04T03:31:16Z,38,16,16,MIT No Attribution
75,GenAI-Security-Adventures,OTRF,,https://github.com/OTRF/GenAI-Security-Adventures,Jupyter Notebook,2023-04-24T16:50:14Z,2024-09-14T11:57:47Z,95,12,2,MIT License
76,genai-phone-call,craigsdennis,WIP exploration using Twilio Media Streams and Generative AI,https://github.com/craigsdennis/genai-phone-call,JavaScript,2023-10-12T01:18:17Z,2024-10-03T19:34:56Z,35,15,1,MIT License
77,GenAIBook,bahree,"""Generative AI in Action"" book's code repository",https://github.com/bahree/GenAIBook,Python,2023-08-13T17:20:56Z,2024-10-06T12:18:20Z,27,15,3,MIT License
78,llm-starter-pack,cncf,"🤖 Get started with LLMs on your kind cluster, today! ",https://github.com/cncf/llm-starter-pack,Python,2023-10-30T22:07:50Z,2024-09-22T12:53:11Z,164,23,1,Other
79,GenAI-Demos,Valentina-Alto,,https://github.com/Valentina-Alto/GenAI-Demos,Jupyter Notebook,2024-01-25T14:08:27Z,2024-09-09T23:00:32Z,27,16,0,
80,sagemaker-genai-hosting-examples,aws-samples,,https://github.com/aws-samples/sagemaker-genai-hosting-examples,Jupyter Notebook,2023-11-09T19:03:04Z,2024-10-05T19:43:53Z,40,18,1,MIT No Attribution
81,aiml-genai-multimodal-agent,aws-samples,,https://github.com/aws-samples/aiml-genai-multimodal-agent,Jupyter Notebook,2023-07-21T02:25:06Z,2024-09-03T23:15:51Z,45,15,9,MIT No Attribution
82,2023-GenAI-Hackathon,MoroccoAI,"The MoroccoAI GenAI Hackathon aims to foster innovation and collaboration within Morocco's burgeoning AI ecosystem. As a participant, you are asked to join a team to develop a PoC using GenAI in specific industries.",https://github.com/MoroccoAI/2023-GenAI-Hackathon,Python,2023-12-09T23:43:41Z,2024-09-23T20:13:53Z,11,28,0,
