,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
123,Scrape-Websites-with-Python-FastAPI-Celery-NoSQL,codingforentrepreneurs,"Learn how to scrape websites with Python, Selenium, Requests HTML, Celery, FastAPI, & NoSQL with Cassandra via AstraDB.",https://github.com/codingforentrepreneurs/Scrape-Websites-with-Python-FastAPI-Celery-NoSQL,Jupyter Notebook,2021-09-19T17:23:31Z,2024-10-02T09:49:19Z,90,29,2,Apache License 2.0
124,variety,variety,Variety: a MongoDB Schema Analyzer,https://github.com/variety/variety,JavaScript,2012-03-19T23:03:02Z,2024-10-05T16:22:48Z,1741,243,10,
125,hive,isar,Lightweight and blazing fast key-value database written in pure Dart.,https://github.com/isar/hive,Dart,2019-07-08T22:47:01Z,2024-10-06T11:10:18Z,4051,403,551,Apache License 2.0
126,badgerhold,timshannon,BadgerHold is an embeddable NoSQL store for querying Go types built on Badger,https://github.com/timshannon/badgerhold,Go,2019-01-18T22:10:11Z,2024-10-05T12:16:53Z,520,51,18,MIT License
127,dsc-nosql-document-stores-v2-1,learn-co-curriculum,,https://github.com/learn-co-curriculum/dsc-nosql-document-stores-v2-1,Jupyter Notebook,2019-10-17T23:19:33Z,2024-07-11T14:55:15Z,2,102,0,Other
128,nosql-go-sdk,oracle,SDK for Go for Oracle NoSQL Database,https://github.com/oracle/nosql-go-sdk,Go,2019-06-17T21:03:35Z,2024-08-20T20:39:48Z,28,15,0,Universal Permissive License v1.0
129,BangDB,sachin-sinha,BangDB - nosql database,https://github.com/sachin-sinha/BangDB,C++,2015-04-16T13:05:12Z,2024-08-14T07:26:09Z,52,10,3,
130,NonDB,xtlsoft,A NoSQL Database for itself.,https://github.com/xtlsoft/NonDB,PHP,2017-11-04T22:45:27Z,2022-02-10T12:18:16Z,19,26,1,MIT License
131,nosql,ar7z1,,https://github.com/ar7z1/nosql,C#,2014-02-22T03:42:52Z,2017-11-01T13:57:51Z,2,15,1,
132,NosDB,Alachisoft,NosDB: Highly Scalable NoSQL Database for .NET ,https://github.com/Alachisoft/NosDB,C#,2016-06-15T05:08:51Z,2024-05-25T09:47:26Z,44,30,3,Apache License 2.0
133,playorm,deanhiller,ORM for nosql with SCALABLE SQL,https://github.com/deanhiller/playorm,Java,2012-04-01T13:37:10Z,2024-03-31T14:12:40Z,76,18,28,Other
134,RxPaper,cesarferreira,Reactive extension for NoSQL data storage on Android,https://github.com/cesarferreira/RxPaper,Java,2015-11-24T00:32:47Z,2023-02-02T10:44:13Z,176,20,0,MIT License
135,NoSQLInjectionAttackDemo,youngyangyang04,NoSQLInjectionAttackDemo is website demo for test NoSQL Injection. There are two website demos in this project and all databases are mongoDB,https://github.com/youngyangyang04/NoSQLInjectionAttackDemo,CSS,2016-06-14T07:41:29Z,2024-06-05T21:12:09Z,40,14,1,
136,cosmos-db-nosql-dotnet-samples,Azure-Samples,Sample .NET applications for Azure Cosmos DB for NoSQL,https://github.com/Azure-Samples/cosmos-db-nosql-dotnet-samples,C#,2022-11-03T15:08:42Z,2024-09-21T02:09:33Z,25,22,0,MIT License
137,RxPaper2,pakoito,NoSQL storage with RxJava2 bindings [STABLE],https://github.com/pakoito/RxPaper2,Java,2017-02-19T20:42:27Z,2023-03-04T14:48:36Z,100,15,2,MIT License
138,SpecialK,leithaus,DataLog meets NoSql,https://github.com/leithaus/SpecialK,Scala,2010-08-28T12:26:40Z,2023-03-09T10:23:38Z,64,8,16,
139,rdbms_2_nosql,okmich,"Course Material for ""SQL, NoSQL, Big Data and Hadoop"" course.",https://github.com/okmich/rdbms_2_nosql,Java,2019-11-02T20:50:41Z,2024-03-06T18:28:33Z,8,25,3,
140,KitDB,frost373,KitDB是一个内嵌式持久型的 高速NoSQL存储 lib,https://github.com/frost373/KitDB,Java,2018-05-22T04:58:26Z,2024-03-31T14:21:06Z,406,48,12,Apache License 2.0
141,griddb,griddb,"GridDB is a next-generation open source database that makes time series IoT and big data fast,and easy.",https://github.com/griddb/griddb,C++,2016-02-24T06:31:40Z,2024-10-06T09:16:14Z,2372,4948,39,GNU Affero General Public License v3.0
142,NoSQL,QuiterHe,NoSQL notebook,https://github.com/QuiterHe/NoSQL,,2017-06-13T09:53:21Z,2023-01-30T02:49:05Z,13,6,0,
143,arangodb,arangodb,"🥑 ArangoDB is a native multi-model database with flexible data models for documents, graphs, and key-values. Build high performance applications using a convenient SQL-like query language or JavaScript extensions.",https://github.com/arangodb/arangodb,C++,2011-10-26T06:42:00Z,2024-10-04T18:32:10Z,13532,838,786,Other
144,nosqlite.php,mthenw,NoSQLite – simple key => value store,https://github.com/mthenw/nosqlite.php,PHP,2011-07-19T22:13:26Z,2022-02-12T21:27:19Z,48,8,1,MIT License
145,NoSQL-Attack-Suite,C4l1b4n,"A couple of different scripts, made to automate attacks against NoSQL databases.",https://github.com/C4l1b4n/NoSQL-Attack-Suite,Python,2022-01-13T14:43:14Z,2024-09-21T06:45:34Z,54,11,0,MIT License
146,codernitydb,perchouli,"A pure python, NoSQL, fast database. ",https://github.com/perchouli/codernitydb,Python,2012-11-16T01:22:35Z,2024-08-26T01:19:13Z,65,16,0,
147,dsc-nosql-databases-section-recap-v2-1,learn-co-curriculum,,https://github.com/learn-co-curriculum/dsc-nosql-databases-section-recap-v2-1,Jupyter Notebook,2019-10-17T22:01:49Z,2024-07-11T14:56:18Z,3,79,0,Other
148,nosql,Jerry-Hanson,NoSql Course Work,https://github.com/Jerry-Hanson/nosql,,2021-10-16T06:46:48Z,2021-10-18T06:42:22Z,0,18,0,
149,awesome-system-design,madd86,A curated list of awesome System Design (A.K.A. Distributed Systems) resources. ,https://github.com/madd86/awesome-system-design,,2020-07-10T13:32:32Z,2024-10-06T12:47:01Z,9518,1108,8,Creative Commons Zero v1.0 Universal
150,nosql,ZzY131qq,,https://github.com/ZzY131qq/nosql,JavaScript,2021-10-15T14:26:54Z,2021-12-15T15:34:35Z,1,18,20,
151,caffeine,rehacktive,A basic REST service for JSON data - enough for prototyping and MVPs!,https://github.com/rehacktive/caffeine,Go,2021-10-23T11:26:02Z,2024-08-13T13:57:29Z,1182,35,0,GNU General Public License v3.0
152,progaudi.tarantool,progaudi,.net connector for Tarantool NoSql database.,https://github.com/progaudi/progaudi.tarantool,C#,2016-04-05T06:17:39Z,2024-08-22T14:50:19Z,49,17,30,MIT License
153,BEMM459_RDBMS_NoSQL,NavonilNM,,https://github.com/NavonilNM/BEMM459_RDBMS_NoSQL,Jupyter Notebook,2021-01-02T22:04:58Z,2022-01-17T21:14:32Z,8,28,0,
154,mongo-pokemon,ATL-WDI-Exercises,"[nosql, mongodb, databases, exercise]",https://github.com/ATL-WDI-Exercises/mongo-pokemon,,2016-01-25T19:24:11Z,2023-09-10T00:25:40Z,7,24,1,Other
155,db-tutorial,dunwu,📚 db-tutorial 是一个数据库教程。,https://github.com/dunwu/db-tutorial,Java,2017-08-08T06:33:38Z,2024-10-06T08:28:03Z,4399,579,8,Creative Commons Attribution Share Alike 4.0 International
156,agensgraph,bitnine-oss,"AgensGraph, a transactional graph database based on PostgreSQL",https://github.com/bitnine-oss/agensgraph,C,2016-04-29T17:19:07Z,2024-10-02T10:09:48Z,1337,148,125,Other
157,nosql-databases,estolfo,,https://github.com/estolfo/nosql-databases,Ruby,2018-02-27T10:42:39Z,2018-04-28T19:11:18Z,1,40,1,
158,vasedb,auula,VaseDB is a NoSQL that supports multiple data types and transactions.,https://github.com/auula/vasedb,Go,2022-01-16T09:29:22Z,2024-08-12T09:06:23Z,254,30,0,Other
159,toplingdb,topling,ToplingDB is a cloud native LSM Key-Value Store with searchable compression algo and distributed compaction,https://github.com/topling/toplingdb,C++,2020-06-24T08:06:01Z,2024-10-04T14:59:09Z,924,163,9,GNU General Public License v2.0
160,vehicle-make-model-data,arthurkao,"Vehicle Year, Make, and Model data in SQL, NoSQL data format since year 2001",https://github.com/arthurkao/vehicle-make-model-data,,2015-05-19T02:29:38Z,2024-10-01T22:40:43Z,146,74,2,MIT License
161,sql-nosql-discussion,ga-wdi-boston,,https://github.com/ga-wdi-boston/sql-nosql-discussion,,2015-11-16T21:13:49Z,2016-03-07T07:04:19Z,0,45,2,Other
162,djongo,doableware,Django and MongoDB database connector,https://github.com/doableware/djongo,Python,2017-07-12T14:00:41Z,2024-10-05T15:09:46Z,1881,355,349,GNU Affero General Public License v3.0
163,alasql,AlaSQL,"AlaSQL.js - JavaScript SQL database for browser and Node.js. Handles both traditional relational tables and nested JSON data (NoSQL). Export, store, and import data from localStorage, IndexedDB, or Excel.",https://github.com/AlaSQL/alasql,JavaScript,2014-10-26T16:30:37Z,2024-10-03T21:45:45Z,7019,656,436,MIT License
164,couchbase-lite-C,couchbase,C language bindings for the Couchbase Lite embedded NoSQL database engine,https://github.com/couchbase/couchbase-lite-C,C++,2019-01-02T21:26:24Z,2024-10-04T12:34:32Z,116,37,5,Apache License 2.0
165,nosql-python-sdk,oracle,Python SDK for Oracle NoSQL Database,https://github.com/oracle/nosql-python-sdk,Python,2019-02-27T15:03:01Z,2024-10-01T20:47:30Z,14,14,1,Universal Permissive License v1.0
166,solr,apache,Apache Solr open-source search software,https://github.com/apache/solr,Java,2021-02-23T00:12:42Z,2024-10-06T15:59:58Z,1178,651,206,Apache License 2.0
167,aloedb,Kirlovon,"Light, Embeddable, NoSQL database for Deno 🦕",https://github.com/Kirlovon/aloedb,TypeScript,2020-07-05T16:23:20Z,2024-10-03T12:37:37Z,139,12,4,MIT License
168,scalad,eigengo,Scala Data access for NoSQL databases,https://github.com/eigengo/scalad,Scala,2011-10-31T14:12:24Z,2021-12-30T00:13:05Z,47,15,3,
169,ds-nosql-bqs32,flatiron-school,,https://github.com/flatiron-school/ds-nosql-bqs32,Jupyter Notebook,2021-05-07T19:54:51Z,2021-05-07T19:55:03Z,0,53,0,GNU General Public License v3.0
170,objectdb,marioreggiori,Persistent embedded document-oriented NoSQL database for Dart and Flutter.,https://github.com/marioreggiori/objectdb,Dart,2018-06-23T22:44:42Z,2024-07-18T15:28:50Z,190,21,10,MIT License
171,ardb,yinqiwen,"A redis protocol compatible nosql,  it support multiple storage engines as backend like Google's LevelDB, Facebook's RocksDB, OpenLDAP's LMDB,  PerconaFT, WiredTiger, ForestDB.",https://github.com/yinqiwen/ardb,C++,2013-03-27T06:49:40Z,2024-10-03T09:44:55Z,1826,278,75,"BSD 3-Clause ""New"" or ""Revised"" License"
172,aws-s3-nosql-offloading-blog,aws-samples,"Code to support Databases blog post - How to offload data from your transactional NoSQL database to Amazon S3, perform advanced analytics, and build visualizations",https://github.com/aws-samples/aws-s3-nosql-offloading-blog,Python,2018-04-05T16:54:34Z,2023-04-19T09:25:32Z,14,17,2,MIT No Attribution
173,dynomite,softprops,⚡🦀 🧨 make your rust types fit DynamoDB and visa versa,https://github.com/softprops/dynomite,Rust,2018-02-21T07:00:35Z,2024-10-01T17:35:04Z,220,53,36,MIT License
174,2020-db-lsm,suhova,NoSQL course project,https://github.com/suhova/2020-db-lsm,Java,2020-04-15T18:13:46Z,2020-05-16T12:31:22Z,0,37,0,Apache License 2.0
175,workshop-graphql-netflix,datastaxdevs,Workshop to illustrate how to use GraphQL,https://github.com/datastaxdevs/workshop-graphql-netflix,JavaScript,2021-05-31T11:29:32Z,2024-08-27T13:50:55Z,620,306,527,
176,ohmdb,ohmdb, OhmDB - The Irresistible RDBMS + NoSQL Database for Java,https://github.com/ohmdb/ohmdb,Java,2014-07-14T15:58:03Z,2024-09-10T06:06:12Z,61,20,1,Apache License 2.0
177,elasticsearch_tutorial,ThijsFeryn,"An action-packed, example-based ElasticSearch tutorial",https://github.com/ThijsFeryn/elasticsearch_tutorial,,2016-03-15T16:12:03Z,2024-05-27T03:04:35Z,149,67,1,
178,tera,baidu,An Internet-Scale Database.,https://github.com/baidu/tera,C++,2014-03-26T07:22:05Z,2024-09-13T21:12:19Z,1886,439,172,"BSD 3-Clause ""New"" or ""Revised"" License"
179,kvdis,rfyiamcool,☀️ ☀️ ☀️ nosql base on rocksdb ,https://github.com/rfyiamcool/kvdis,Go,2014-11-08T08:31:25Z,2022-02-07T06:57:33Z,56,14,2,
180,concourse,cinchapi,"Distributed database warehouse for transactions, search and analytics across time.",https://github.com/cinchapi/concourse,Java,2013-10-05T22:12:00Z,2024-08-20T14:01:45Z,315,234,46,Apache License 2.0
181,NoSql,TurnoffyourTV,,https://github.com/TurnoffyourTV/NoSql,,2021-10-16T10:54:41Z,2021-10-18T07:41:37Z,0,13,2,
182,Chaty,LunarFlash,"Anonymous chat app leveraging Google's Firebase, a NoSQL backend and WebSocket for real time data synching",https://github.com/LunarFlash/Chaty,Swift,2016-02-15T01:14:14Z,2024-08-18T23:37:13Z,364,71,4,MIT License
183,nosqlite,sunkarapk,human readable nosql type filesystem json store,https://github.com/sunkarapk/nosqlite,CoffeeScript,2011-12-21T19:33:40Z,2023-01-28T09:16:51Z,31,6,3,MIT License
184,Tendis,Tencent,Tendis is a high-performance distributed storage system fully compatible with the Redis protocol. ,https://github.com/Tencent/Tendis,C++,2020-12-16T03:12:23Z,2024-10-04T04:13:12Z,2925,319,133,Other
185,laravel-schemaless-attributes,spatie,Add schemaless attributes to Eloquent models,https://github.com/spatie/laravel-schemaless-attributes,PHP,2018-05-08T08:55:31Z,2024-10-04T10:14:25Z,1001,58,0,MIT License
186,NoSQLO23,Skalas,,https://github.com/Skalas/NoSQLO23,,2023-08-08T18:51:13Z,2023-11-22T19:47:40Z,18,12,0,GNU General Public License v3.0
187,cdc-kafka-hadoop,xmlking,MySQL to NoSQL real time dataflow ,https://github.com/xmlking/cdc-kafka-hadoop,Java,2016-03-19T21:19:22Z,2023-06-29T06:58:27Z,18,19,0,
188,no-sql-lab,jmedina2930,Expressjs app for NoSQL lab,https://github.com/jmedina2930/no-sql-lab,JavaScript,2020-05-02T03:08:01Z,2021-04-29T01:33:08Z,1,52,8,
189,nodejs-bigtable,googleapis,Node.js client for Google Cloud Bigtable: Google's NoSQL Big Data database service.,https://github.com/googleapis/nodejs-bigtable,TypeScript,2017-07-26T20:29:37Z,2024-10-04T19:30:46Z,97,56,64,Apache License 2.0
190,lesan,MiaadTeam,New way to create web server and NoSQL data model,https://github.com/MiaadTeam/lesan,TypeScript,2020-11-21T16:34:28Z,2024-09-25T18:06:01Z,281,14,14,GNU Affero General Public License v3.0
191,nosqlclient-electron,nosqlclient,"Scaffold for electron packaging of Mongoclient, can be used with most of the MeteorJS applications",https://github.com/nosqlclient/nosqlclient-electron,JavaScript,2017-03-29T05:58:57Z,2024-02-04T21:20:18Z,27,6,1,GNU Affero General Public License v3.0
192,NemakiWare,aegif,"Light-weight, highly customizable CMIS server powered by NoSQL",https://github.com/aegif/NemakiWare,Java,2013-05-08T09:14:39Z,2024-07-18T08:36:58Z,53,23,98,
193,cms,totaljs,Node.js Content Management System,https://github.com/totaljs/cms,HTML,2016-09-13T19:55:22Z,2024-10-06T12:38:21Z,224,92,2,MIT License
194,leakdb,moloch--,Web-Scale NoSQL Idempotent Cloud-Native Big-Data Serverless Plaintext Credential Search,https://github.com/moloch--/leakdb,Go,2020-05-16T15:39:11Z,2024-09-16T14:10:42Z,179,27,4,GNU General Public License v3.0
195,MongoDB-3-Succinctly,SyncfusionSuccinctlyE-Books,This is the companion repo for MongoDB 3 Succinctly by Zoran Maksimovic. Published by Syncfusion.,https://github.com/SyncfusionSuccinctlyE-Books/MongoDB-3-Succinctly,C#,2017-11-28T23:03:21Z,2023-11-06T14:12:38Z,17,23,0,
196,2022-nosql-lsm,DenZhid,Курсовой проект NoSQL,https://github.com/DenZhid/2022-nosql-lsm,Java,2022-02-24T18:35:51Z,2022-02-27T12:26:12Z,0,31,0,Apache License 2.0
197,arangojs,arangodb,The official ArangoDB JavaScript driver.,https://github.com/arangodb/arangojs,TypeScript,2014-09-16T14:36:56Z,2024-09-25T09:13:07Z,600,106,7,Apache License 2.0
198,bootcamp-fullstack-apps-with-cassandra,datastaxdevs,"Learn how to build a backend for Cassandra, from data model to drivers to API exposition",https://github.com/datastaxdevs/bootcamp-fullstack-apps-with-cassandra,Java,2021-12-15T13:38:49Z,2024-07-25T15:13:51Z,69,58,1,
199,hive_database_example,JohannesMilke,"Persist data with Flutter's Hive NoSQL Database locally on Android, iOS & Web.",https://github.com/JohannesMilke/hive_database_example,Dart,2021-04-16T22:02:54Z,2024-10-03T13:36:01Z,73,47,3,
200,owlcache,xssed," 🦉owlcache is a lightweight, high-performance, non-centralized, distributed Key/Value in-memory Cache written in Go. keyword : golang cache、go cache、golang nosql",https://github.com/xssed/owlcache,Go,2019-03-01T16:03:20Z,2024-09-07T02:50:12Z,872,248,5,Apache License 2.0
201,couchbase-lite-core,couchbase,Cross-platform C++ core library for Couchbase Lite,https://github.com/couchbase/couchbase-lite-core,C++,2016-08-28T18:07:47Z,2024-10-04T16:35:30Z,253,71,15,Other
202,school-of-sre,linkedin,"At LinkedIn, we are using this curriculum for onboarding our entry-level talents into the SRE role.",https://github.com/linkedin/school-of-sre,HTML,2020-10-26T23:55:03Z,2024-10-06T14:32:08Z,7806,715,14,Other
203,aerospike-client-nodejs,aerospike,Node.js client for the Aerospike database,https://github.com/aerospike/aerospike-client-nodejs,JavaScript,2014-02-11T22:27:42Z,2024-09-20T22:33:47Z,200,78,15,Apache License 2.0
204,care-pet,scylladb,Care Pet IoT ScyllaDB example,https://github.com/scylladb/care-pet,JavaScript,2020-08-11T15:12:31Z,2024-09-29T10:06:38Z,47,28,7,Apache License 2.0
205,dynamodb-onetable,sensedeep,DynamoDB access and management for one table designs with NodeJS,https://github.com/sensedeep/dynamodb-onetable,TypeScript,2021-01-11T05:14:56Z,2024-10-02T11:14:19Z,680,109,10,MIT License
206,gluesql,gluesql,GlueSQL is quite sticky. It attaches to anywhere.,https://github.com/gluesql/gluesql,Rust,2019-12-11T03:09:07Z,2024-10-02T04:42:11Z,2685,215,152,Apache License 2.0
207,legacy-search,dadoonet,Demo project showing how to add elasticsearch to a legacy application.,https://github.com/dadoonet/legacy-search,Java,2014-05-05T15:43:20Z,2024-09-12T18:46:08Z,111,44,6,
208,mongodb,turnkeylinux-apps,MongoDB - NoSQL database,https://github.com/turnkeylinux-apps/mongodb,Shell,2013-07-14T12:23:39Z,2023-01-11T08:20:25Z,6,13,0,
209,eshop,totaljs,Eshop + Content Management System (CMS) written in Node.js / Total.js.,https://github.com/totaljs/eshop,HTML,2015-09-03T10:21:42Z,2024-09-06T09:51:59Z,267,132,4,MIT License
210,social-network-API,civ187,18. NoSQL Challenge,https://github.com/civ187/social-network-API,JavaScript,2020-09-15T04:24:00Z,2024-08-21T18:00:55Z,2,21,0,
211,Dos.ORM.NoSql,itdos,Dos.ORM.NoSql是Dos.ORM的子产品，目前暂时只支持IIS缓存与Redis缓存，后面会扩展Memcache、MongoDB等。,https://github.com/itdos/Dos.ORM.NoSql,C#,2016-04-27T04:40:44Z,2022-04-22T09:56:05Z,9,14,0,MIT License
212,nosqlite,shaunduncan,Python sqlite wrapper for more nosqlite-like interaction,https://github.com/shaunduncan/nosqlite,Python,2013-08-18T15:04:48Z,2022-10-03T09:59:20Z,20,6,4,MIT License
213,Addax,wgzhao,"Addax is a versatile open-source ETL tool that can seamlessly transfer data between various RDBMS and NoSQL databases, making it an ideal solution for data migration.",https://github.com/wgzhao/Addax,Java,2019-07-17T13:58:01Z,2024-10-01T09:54:28Z,1176,299,6,Apache License 2.0
214,assignment_designing_nosql_data_models,vikingeducation,I'll have one data model hold the SQL please,https://github.com/vikingeducation/assignment_designing_nosql_data_models,,2017-03-21T01:37:33Z,2017-03-21T01:37:33Z,0,40,33,
215,Wikipedia-noSQL-Benchmark,thibaultdory,A simple benchmark of noSQL databases for both read/update and MapReduce performances,https://github.com/thibaultdory/Wikipedia-noSQL-Benchmark,Java,2011-02-06T16:47:01Z,2023-09-08T16:28:27Z,32,8,1,Apache License 2.0
216,nosql,apastuszka,"Technologie NoSQL – projekty (MongoDB, Elasticsearch)",https://github.com/apastuszka/nosql,,2014-10-24T07:13:03Z,2017-01-07T16:36:45Z,1,12,0,
217,HRConvert2,zelon88,"A self-hosted, drag-and-drop & nosql file conversion server & share tool that supports 445 file formats in 13 languages.",https://github.com/zelon88/HRConvert2,PHP,2018-02-24T05:50:25Z,2024-10-05T04:30:49Z,1086,63,10,GNU General Public License v3.0
218,Seven-NoSQL-Databases-in-a-Week,PacktPublishing,"Seven NoSQL Databases in a Week, published by Packt",https://github.com/PacktPublishing/Seven-NoSQL-Databases-in-a-Week,Go,2018-03-28T12:18:39Z,2024-06-26T07:46:05Z,13,20,1,MIT License
219,chat-csharp-cosmos-db-nosql-openai,Azure-Samples,"Sample chat application using Azure Cosmos DB for NoSQL, Azure OpenAI, Azure Container Apps, and Azure Container Registry",https://github.com/Azure-Samples/chat-csharp-cosmos-db-nosql-openai,HTML,2023-12-05T16:20:27Z,2024-09-21T12:41:55Z,6,22,0,MIT License
220,mentoria_desmitificando_SQL_NoSQL_com_ChatGPT_Santander,cami-la,Repositório referente a mentoria Desmestificando Banco de Dados SQL e NoSQL com ChatGT. Mentoria para os alunos participantes dos Bootcamps oferecido pela DIO em parceria com o Santander.,https://github.com/cami-la/mentoria_desmitificando_SQL_NoSQL_com_ChatGPT_Santander,Java,2023-08-30T19:28:43Z,2024-05-14T21:12:57Z,40,17,1,
221,vedis-python,coleifer,Python bindings for the Vedis embedded NoSQL database,https://github.com/coleifer/vedis-python,C,2014-06-13T02:16:26Z,2024-09-10T07:15:54Z,125,10,0,Other
222,unqlite.rs,zitsen,UnQLite wrapper 1.0 is avaliable for Rust,https://github.com/zitsen/unqlite.rs,Rust,2015-12-21T05:35:33Z,2024-09-10T11:38:36Z,111,18,4,Apache License 2.0
223,MonkeyDB2,InsZVA,A stable and reliable SQL & NoSQL support RAM database,https://github.com/InsZVA/MonkeyDB2,Go,2016-03-10T11:59:50Z,2023-03-18T02:06:23Z,68,16,0,
224,bamboo,miketang84,"Bamboo is the web framework of Lua based on Mongrel2, ZeroMQ and NoSQL database.",https://github.com/miketang84/bamboo,Lua,2011-02-21T09:56:15Z,2024-08-30T21:14:20Z,229,28,4,"BSD 3-Clause ""New"" or ""Revised"" License"
225,cellbase,opencb,High-Performance NoSQL database and RESTful web services to access to most relevant biological data,https://github.com/opencb/cellbase,Java,2013-09-03T08:12:18Z,2024-09-19T09:37:48Z,89,53,167,Apache License 2.0
226,NoSQL-Spotify,lukehalley,NoSQL/MongoDB/mLab Database Based On Spotify.,https://github.com/lukehalley/NoSQL-Spotify,JavaScript,2017-10-20T12:39:59Z,2023-12-15T05:17:40Z,26,7,0,
227,nosqlbench,tarantool,Micro-benchmarking NoSQL storage,https://github.com/tarantool/nosqlbench,C,2011-07-11T10:35:50Z,2023-09-08T16:29:53Z,17,6,9,Other
228,Storing_TreeView_Structures_WithMongoDB,Voronenko,Educational repository demonstrating approaches for storing tree structures with NoSQL database MongoDB,https://github.com/Voronenko/Storing_TreeView_Structures_WithMongoDB,JavaScript,2013-01-04T11:50:14Z,2023-08-24T07:51:08Z,100,26,2,Other
229,nosql-4-ds,xuxoramos,NoSQL Databases 4 Data Science,https://github.com/xuxoramos/nosql-4-ds,Jupyter Notebook,2021-08-04T16:46:05Z,2022-06-30T20:24:59Z,7,12,0,
230,cloudata,gruter,"Distributed Structured Data Store, NoSQL, Bigtable 분산데이터베이스.",https://github.com/gruter/cloudata,Java,2010-10-19T12:01:48Z,2024-02-29T15:02:34Z,37,13,0,Apache License 2.0
231,bitalostored,zuoyebang,"Bitalostored is a high-performance distributed storage system, core engine based on bitalosdb(self-developed), compatible with Redis protocol.",https://github.com/zuoyebang/bitalostored,Go,2024-02-26T09:24:45Z,2024-10-04T11:40:26Z,1878,200,2,Apache License 2.0
232,2021-nosql-lsm,incubos,NoSQL course project,https://github.com/incubos/2021-nosql-lsm,Java,2021-04-28T15:01:27Z,2021-05-12T10:08:19Z,0,25,0,Apache License 2.0
233,typeorm,nestjs,TypeORM module for Nest framework (node.js)  🍇,https://github.com/nestjs/typeorm,TypeScript,2017-12-14T23:03:19Z,2024-10-05T08:57:46Z,1910,207,8,MIT License
234,Task-Express-M3-Middlewares-noSQL,JoinCODED,,https://github.com/JoinCODED/Task-Express-M3-Middlewares-noSQL,JavaScript,2022-04-30T10:27:38Z,2022-04-30T10:43:32Z,0,66,0,
235,Building-a-NoSQL-database-from-zero,amit-davidson,A Github repo for Building a NoSQL database from zero,https://github.com/amit-davidson/Building-a-NoSQL-database-from-zero,Go,2022-03-14T08:18:17Z,2024-10-05T16:21:32Z,53,9,0,
236,nosql-spring-sdk,oracle,SDK for Spring Data for Oracle NoSQL Database,https://github.com/oracle/nosql-spring-sdk,Java,2021-02-07T17:21:10Z,2024-09-23T19:04:07Z,8,11,0,Other
237,community.mongodb,ansible-collections,MongoDB Ansible Collection,https://github.com/ansible-collections/community.mongodb,Python,2020-02-15T15:24:23Z,2024-10-05T12:39:11Z,106,72,12,GNU General Public License v3.0
238,oracle-nosql-drivers,oracle,Connection drivers for Oracle NoSQL Database,https://github.com/oracle/oracle-nosql-drivers,C,2014-06-10T01:30:30Z,2023-05-05T16:56:22Z,4,14,0,
239,nosql-workshop,Serli,,https://github.com/Serli/nosql-workshop,JavaScript,2016-02-05T23:22:26Z,2016-02-05T23:23:48Z,0,21,14,
240,nosql,ahmedsami76,repo for nosql databases,https://github.com/ahmedsami76/nosql,Jupyter Notebook,2023-06-24T19:46:40Z,2024-08-03T07:36:23Z,10,4,1,
241,2019-db-lsm,incubos,NoSQL Course Project,https://github.com/incubos/2019-db-lsm,Java,2019-04-10T18:14:06Z,2020-05-19T16:59:53Z,0,23,0,Apache License 2.0
242,sql2nosql,facundopadilla,Migrate data from SQL to NoSQL easily,https://github.com/facundopadilla/sql2nosql,Python,2021-06-23T23:22:08Z,2024-01-05T15:17:51Z,42,6,0,MIT License
243,pikiwidb,OpenAtomFoundation,"a high-performance, large-capacity, multi-tenant, data-persistent, strong data consistency based on raft, Redis-compatible elastic KV data storage system based on RocksDB",https://github.com/OpenAtomFoundation/pikiwidb,C++,2023-10-11T01:37:56Z,2024-10-06T08:11:06Z,198,63,31,"BSD 3-Clause ""New"" or ""Revised"" License"
244,nosqlbench-workshop-online,DataStax-Academy,An online workshop using the NoSQLBench benchmarking tool,https://github.com/DataStax-Academy/nosqlbench-workshop-online,,2020-05-19T20:19:46Z,2023-07-12T06:42:15Z,11,9,1,
245,CorfuDB,CorfuDB,A cluster consistency platform,https://github.com/CorfuDB/CorfuDB,Java,2013-09-19T22:02:36Z,2024-09-24T00:03:44Z,639,120,183,Other
246,kotlin-nosql-mongodb-petclinic,cheptsov,,https://github.com/cheptsov/kotlin-nosql-mongodb-petclinic,JavaScript,2014-04-18T22:22:06Z,2022-02-13T12:56:27Z,26,7,1,
247,jasdb,oberasoftware,JasDB OpenSource NoSQL Java based Database,https://github.com/oberasoftware/jasdb,Java,2015-03-28T22:41:15Z,2024-07-15T02:35:50Z,35,9,14,Other
248,k2hash,yahoojapan,K2HASH - NoSQL Key Value Store(KVS) library,https://github.com/yahoojapan/k2hash,C++,2016-12-07T06:05:16Z,2023-08-02T10:49:30Z,36,11,0,MIT License
249,dev-example-nosql-listener,mariadb-corporation,This repository contains information on how to create and use a MariaDB MaxScale NoSQL Listener with MariaDB Community Server.,https://github.com/mariadb-corporation/dev-example-nosql-listener,JavaScript,2021-08-29T02:13:02Z,2023-02-27T05:29:16Z,5,15,0,MIT License
